index,NMF_0,NMF_1,NMF_2,NMF_3,NMF_4,NMF_5,NMF_6,NMF_7,NMF_8,NMF_9,NMF_10,NMF_11,NMF_12
PLBD1,0.12754321,0.26928878,0.0,0.0,0.0,0.0,0.025050022,0.0,0.0,0.0,1.1022666,0.0,0.13168073
GOLT1B,0.19378442,0.1086695,0.33744374,0.01087942,0.0774104,0.11321868,0.035135638,0.1780063,0.16882159,0.12149797,0.0,0.086894706,0.0
TM7SF3,0.07272812,0.0474238,0.30911705,0.063946754,0.14201011,0.04938834,0.28917545,0.29710633,0.0,0.0,0.0,0.13134234,0.0
CCDC91,0.101058446,0.04510266,0.18529736,0.23465087,0.20637244,0.3303209,0.08020707,0.038766727,0.40453285,0.21289292,0.014203529,0.030257706,0.0
DENND5B,0.0,0.007764736,0.0,0.14718457,0.39259923,0.0,0.00808177,0.0,0.0,0.0,0.021633988,0.0,0.0014977943
RP11-428G5.5,0.056252543,0.0,0.0,0.85362875,0.068585046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLC2A13,0.108793475,0.0,0.030738696,0.032169487,0.19419749,0.0,0.09204432,0.018190905,0.0,0.05800771,0.07670218,0.0,0.0
LRRK2,0.0,0.11210727,0.0,0.06582753,0.19004166,0.0,0.26386333,0.009669789,0.055082694,0.0,0.16425914,0.0,0.0
PRICKLE1,0.015423593,0.0,0.012213518,0.098635525,0.14240284,0.0,0.028196126,0.0,0.0,0.0,0.0,0.0,0.0
IRAK4,0.09832649,0.05506748,5.8733225e-05,0.013576344,0.13122152,0.52666193,0.12153271,0.13624614,0.25362727,0.20094149,0.06758795,0.0,0.0
RP11-493L12.4,0.060231157,0.0,0.0,0.0,0.0,0.019568961,0.0,0.032356914,0.0033488423,0.0,0.0,0.03286058,0.0014302608
SLC48A1,0.0,0.0,0.11277946,0.0,0.13172013,0.0705857,0.02268794,0.0,0.0021391665,0.0,0.08462939,0.096768506,0.0
ASB8,0.01824928,0.0,0.12397483,0.0,0.082246594,0.73900706,0.20302619,0.14555179,0.0,0.060317438,0.0028508091,0.3778877,0.04717403
RHEBL1,0.0,0.0,0.0,0.16944431,0.0,0.2447161,0.120384775,0.24477215,0.0,0.24279417,0.0,0.0,0.0
TMBIM6,0.047036823,0.011760052,0.30778345,0.3492118,0.12011574,0.29769692,0.19397381,0.3914697,0.49675044,0.4291045,0.1634973,0.12020056,0.037419386
BCDIN3D,0.0,0.0,0.0,0.043712024,0.21733147,0.80239856,0.0,0.045840114,0.0,0.0,0.0,0.0,0.0
SMARCD1,0.0,0.07504143,0.2883886,0.1809044,0.06569728,0.0,0.15422657,0.15612532,0.0983405,0.16838677,0.006612485,0.0,0.00057489646
ITGB7,0.017269475,0.13265249,0.19308878,0.0,0.3786013,0.054371994,0.0,0.6639818,0.54813504,0.2375148,0.0,0.2326856,0.0
C12orf10,0.03780212,0.05892296,0.22551008,0.16521198,0.0,0.34400472,0.059037585,0.03396596,0.3410991,0.08722846,0.31323922,0.09988163,0.00068808394
CBX5,0.013257965,0.25143433,0.34647512,0.078670114,0.0,0.0,0.038029376,0.051143482,0.015153404,0.04872814,0.0,0.32874614,0.0
NCKAP1L,0.21177028,0.15109618,0.04044896,0.14117315,0.0,0.0,0.45781583,0.1634295,0.17456865,0.068047464,0.17312242,0.22813602,0.0
BLOC1S1,0.0,0.06066505,0.22474648,0.29615575,0.0841416,0.0,0.55324453,0.25879872,0.20887636,0.27941617,0.45744792,0.24386387,0.0
GDF11,0.00061247835,0.0,0.011699053,0.0,0.10867996,0.10716944,0.0,0.033810437,0.020854006,0.0,0.0,0.021346003,0.0
ORMDL2,0.04167325,0.029832007,0.0108365435,0.103001654,0.2302275,0.0,0.31007576,0.17269959,0.42906076,0.34605408,0.1242468,0.10690858,0.0
WIBG,0.041470345,0.012103278,0.0,0.0075733,0.15161343,0.0002993109,0.105345726,0.06109034,0.43790412,0.12620167,0.12928346,0.51393616,0.06716751
SUOX,0.00087841274,0.0,0.0,0.009572163,0.032990344,0.0,0.08410591,0.0,0.0,0.0,0.0,0.027145233,0.0005799312
SMARCC2,0.0770697,0.053802345,0.027957674,0.08754492,0.0,0.29245707,0.0,0.060579207,0.0,0.20305641,0.101871446,0.33238792,0.0
IL23A,0.0,0.0,0.21225743,0.0,0.0,0.0,0.0,0.0,0.89018023,0.0,0.0,0.0,0.0
BAZ2A,0.24418493,0.029559525,0.0969947,0.10006343,0.07551125,0.35280412,0.18255097,0.2602561,0.16691695,0.0,0.07709708,0.03030451,0.0
TMEM194A,0.048435025,0.0,0.08345579,0.022411522,0.0,0.0,0.0,0.006357397,0.0,0.08541374,0.021012617,0.1421632,0.0
R3HDM2,0.0,0.099336535,0.058324743,0.0,0.2826074,0.023341987,0.032522015,0.010700224,0.15900208,0.17453024,0.101323456,0.050524514,0.013480306
DTX3,0.09958587,0.0,0.0035353173,0.0,0.060338605,0.040323365,0.0,0.24732389,0.08787709,0.0,0.0,0.117528126,0.0
XPOT,0.085935526,0.0,0.0,0.0,0.0,0.066691175,0.0,0.0,0.22466065,0.0,0.0,0.75760126,0.0
GNS,0.0,0.06404778,0.0,0.05044257,0.021085974,0.12464414,0.61154693,0.11103256,0.106317,0.0,0.18871264,0.051787257,0.02363651
TMBIM4-1,0.21119054,0.02753248,0.15350275,0.3363473,0.11524082,0.026984734,0.30000535,0.3366765,0.40138257,0.25276238,0.1916604,0.34337938,0.0
THAP2,0.16388473,0.0,0.24319032,0.0,0.14859773,0.22775193,0.20206337,0.01818271,0.0,0.16892761,0.038425665,0.0,0.0
RAB21,0.0,0.018519476,0.0,0.022682229,0.019998515,0.6873189,0.117834955,0.058437333,0.0,0.08320434,0.118853465,0.016739616,0.0
TBC1D15,0.0,0.0,0.20781341,0.07925669,0.0,0.111525185,0.09239288,0.136902,0.25108337,0.12621407,0.0,0.0,0.20218468
ATXN7L3B,0.1024691,0.0,0.05102981,0.078876056,0.21147922,0.0,0.12561578,0.010579787,0.46756148,0.06777973,0.08666073,0.0,0.0
PAWR,0.0,0.0,0.0,0.46676874,0.4080374,0.0,0.0,0.0,0.0,0.0,0.0,0.12624031,0.0
TMTC2,0.012866833,0.0,0.0014389956,0.0,0.0,0.012581049,0.06993486,0.015339511,0.0,0.0,0.112750195,0.05119844,0.00020240484
LINC00936,0.005643977,0.0038434917,0.09170635,0.24540836,0.07192669,0.1795691,0.3406303,0.0,0.34674266,0.03615072,0.90650445,0.09313916,0.008400036
MRPL42,0.07529459,0.056616917,0.0333339,0.039331697,0.0,0.63681966,0.022885328,0.04233548,0.0,0.0,0.0,0.5023645,0.0
NDUFA12,0.0,0.06247885,0.25205874,0.025494482,0.1519276,0.34686592,0.35306525,0.24346238,0.55548817,0.1063807,0.09705472,0.2517208,0.0
NR2C1,0.0,0.02817801,0.0,0.13155769,0.29811352,0.0,0.0,0.0,0.43073893,0.0,0.020575495,0.0,0.0051621967
ACTR6,0.15754633,0.0,0.08155727,0.0032815228,0.0,0.859863,0.0,0.0,0.0,0.0612375,0.0063741216,0.0,0.0
GNPTAB,0.0,0.021250274,0.0,0.03172391,0.009798982,0.0,0.07806013,0.72635156,0.0,0.17418453,0.07911398,0.4707076,0.035455894
TDG,0.05691098,0.0,0.1496889,0.19095398,0.0071796034,0.03714848,0.089918315,0.12090013,0.17809084,0.0510259,0.018677752,0.4022571,0.0
HCFC2,0.25039175,0.0,0.11788295,0.16578716,0.0,0.055559043,0.010446301,0.0,0.008390863,0.0,0.0,0.0,0.0
C12orf45,0.0,0.28803515,0.19916646,0.07311807,0.0,0.0,0.0,0.15464078,0.42833635,0.0,0.011530171,0.0,0.0
PWP1,0.0,0.0,0.19813837,0.33714652,0.10812832,0.0,0.038662165,0.07207425,0.0,0.0999847,0.020387279,0.63098854,0.0
SELPLG,0.18596181,0.10892281,0.09757226,0.0,0.0,0.0012129664,0.47056633,0.2737308,0.51572216,0.17648767,0.1612357,0.19350126,0.03881028
CORO1C,0.09383752,0.17313063,0.0071581933,0.16993323,0.0,0.0,0.36754656,0.0,0.039675824,0.0,0.24025127,0.1281097,0.152569
USP30,0.0,0.07313655,0.013663535,0.046800204,0.04311301,0.0,0.030013163,0.0,0.03261638,0.20420086,0.022582795,0.0,0.0
GLTP,0.20299007,0.23598379,0.18495116,0.045551747,0.007333374,0.00885519,0.049471334,0.1081491,0.0,0.0,0.18531561,0.24244535,0.0
GIT2,0.07148033,0.057522155,0.18688965,0.17317706,0.29157734,0.123014234,0.1380434,0.15271026,0.34198007,0.24300385,0.07268539,0.11613236,0.0
HVCN1,0.0,0.0,0.0,1.5768299,0.2524506,0.22090861,0.17780928,0.051871937,0.0,0.0,0.1591957,0.06400839,0.0
ALDH2,0.009349442,0.36243317,0.0,0.040441483,0.0,0.014228092,0.0,0.0,0.0,0.0,1.2596265,0.0,0.0
TMEM116,0.03677054,0.0,0.17779672,0.0,0.14718601,0.0,0.026068442,0.059348937,0.32002175,0.1343112,0.009992317,0.0,0.10050606
NAA25,0.18043004,0.041716363,0.05773555,0.077051334,0.0,0.0,0.0,0.0,0.0,0.12032053,0.0,0.28486747,0.0
RPH3A,0.0,0.0,0.0,0.0,0.0,0.072356224,0.0014646332,0.0,0.0,0.0,0.08387849,0.016787019,0.005475483
OAS1,0.7027371,0.019253291,0.0,0.09692404,0.383523,0.039433,0.59008414,0.1707733,0.13496894,0.0,0.25276968,0.0,0.011607556
FBXO21,0.0,0.101518124,0.15234044,0.041264787,0.0,0.0,0.04747309,0.0,0.49551538,0.025475483,0.0,0.1355149,0.0
RFC5,0.0,0.035798185,0.035093926,0.095775336,0.0,0.40018764,0.009781408,0.08200216,0.22982454,0.0,0.0,0.08462543,0.04189135
TAOK3,0.15030241,0.07564397,0.23562594,0.21899702,0.17385174,0.15336058,0.1546916,0.1378371,0.24204978,0.12712023,0.14921065,0.13712208,0.0955048
DYNLL1,0.11714162,0.064436965,0.16936345,0.098484404,0.28230485,0.13558392,0.30134502,0.4184617,0.41235936,0.2547918,0.43104395,0.02723085,0.3693772
MLEC,0.10422838,0.227203,0.21244304,0.03011248,0.22539748,0.0026628792,0.046809383,0.07130357,0.0,0.13526057,0.13496709,0.2799773,0.0
OASL,1.1129758,0.0,0.0,0.0,0.0,0.0,0.090051614,0.10839208,0.0,0.018496493,0.021513963,0.0,0.0
ORAI1,0.037605863,0.14686094,0.13894352,0.031459555,0.0,0.13723582,0.066006266,0.18575935,0.3604249,0.60782784,0.06382673,0.0,0.09703605
SETD1B,0.17357917,0.00734979,0.18081386,0.1512112,0.0,0.0,0.08411845,0.048098832,0.014221616,0.0,0.025075454,0.09916929,0.0
CLIP1,0.05078945,0.054299258,0.15537976,0.09860162,0.0052198563,0.1458042,0.15721135,0.01383617,0.06306451,0.18730606,0.1419349,0.0,0.0
RILPL2,0.0,0.07000374,0.13580039,0.037238516,0.06845223,0.12049428,0.33398622,0.017281296,0.5041474,0.18231012,0.5682785,0.051912557,0.09749654
SNRNP35,0.032215312,0.06864852,0.0,0.06698371,0.093766294,0.16445716,0.06528902,0.32730275,0.43828413,0.0,0.1006641,0.035130646,0.0
EIF2B1,0.0,0.28161716,0.08363215,0.10155106,0.029413074,0.31648493,0.026639987,0.10029088,0.26664457,0.07419664,0.065272555,0.39143476,0.012398405
NCOR2,0.0,0.15343751,0.028233152,0.0,0.22477002,0.0,0.2736628,0.008920753,0.087886974,0.08203751,0.18022244,0.026853183,0.034139194
NOC4L,0.008629214,0.2479213,0.17365801,0.09082495,0.050175387,0.30979654,0.04141722,0.03871921,0.20679761,0.0,0.08388352,0.0,0.014101184
MRP63,0.11326329,0.09810044,0.16086002,0.1439908,0.09154323,0.09197131,0.19182186,0.104523905,0.58778423,0.17235726,0.2500233,0.25321814,0.0
GTF3A,0.03733247,0.040019415,0.43881047,0.24861129,0.28965816,0.32033932,0.06698214,0.23690009,0.38170883,0.411515,0.19472653,0.22943738,0.012494514
MTIF3,0.079358704,0.050495457,0.28226626,0.08855478,0.08635577,0.08050381,0.31827703,0.1341202,0.26525152,0.05909067,0.20739394,0.12257958,0.10354983
FRY-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.11462207,0.0,0.08666943,0.061362445,0.051190358,0.17666925,0.0
N4BP2L1,0.06852195,0.13059655,0.11748393,0.13372901,0.17534468,0.83067405,0.017437624,0.0,0.1144005,0.012970699,0.1325479,0.32803822,0.12851033
SPG20,0.05605037,0.046406295,0.25088444,0.08186288,0.0,0.18003482,0.10700675,0.15780249,0.33049145,0.0,0.025442882,0.0,0.17642944
ALG5,0.106889494,0.0683174,0.20565821,0.098557495,0.028280403,0.0,0.11872886,0.1624527,0.033096872,0.2706031,0.0,0.4404198,0.0
EXOSC8,0.15761802,0.0136785135,0.3720349,0.029322017,0.19500849,0.07995767,0.08134286,0.11427953,0.23116203,0.05977537,0.0,0.36411688,0.0
MTRF1,0.0,0.0,0.0061207074,0.11491691,0.0,0.221653,0.010863415,0.0,0.03884117,0.020628035,0.0013389885,0.22809002,0.0
DNAJC15,0.1679009,0.22647588,0.030329227,0.24829131,0.12094492,0.45316687,0.24010335,0.0,0.4043479,0.13907613,0.1289292,0.0,0.009580983
CCDC122,0.0,0.0,0.09266195,0.01092872,0.0944793,0.0,0.0,0.0,0.0,0.042473953,0.0,0.0,0.0013608042
TSC22D1,0.029331729,0.0017097979,0.08916848,0.04568169,0.0,0.0,0.05599554,0.046849906,0.0,0.109552294,0.0,0.0,1.1396492
DLEU7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23858301,0.04404429,0.0
RNASEH2B,0.017987913,0.11888678,0.13032144,0.3348379,0.63451403,0.17545712,0.122614704,0.10016927,0.22730473,0.201233,0.06825783,0.4429974,0.0
MZT1,0.1839485,0.028616013,0.2573606,0.30731308,0.05922097,0.0,0.17414406,0.022213817,0.10816044,0.012249331,0.0,0.25708142,0.006849728
DIS3,0.0,0.060676895,0.0,0.037072677,0.18677923,0.41162604,0.0,0.12088449,0.25291964,0.010111439,0.0647174,0.0,0.0016674856
MYCBP2,0.17916717,0.08386123,0.0,0.35093245,0.07853326,0.0,0.055628825,0.0,0.31925404,0.07537738,0.04590271,0.42102203,0.0
RBM26-AS1,0.0,0.0098421145,0.13387914,0.061448596,0.0,0.16293098,0.0,0.0,0.0,0.010199052,0.0,0.0,0.0
UBAC2,0.17371431,0.023165291,0.41073593,0.0,0.12441907,0.28046948,0.0748725,0.03422315,0.38880265,0.18832907,0.084825225,0.0,0.34018803
GPR183,0.18105398,0.108870566,0.110876374,0.0,0.5147897,0.08923835,0.0,0.0,0.9041057,0.054618143,0.0,0.111303456,0.0
CLYBL,0.016022692,0.11392309,0.1465113,0.024029443,0.028844962,0.056914452,0.0,0.0,0.18248564,0.049895585,0.0,0.15690717,0.0
ARGLU1,0.16571268,0.16480441,0.25344416,0.24549958,0.18803346,0.1586374,0.12018986,0.1686833,0.28342745,0.260548,0.054867867,0.28773344,0.0
ABHD13,0.22746094,0.028908474,0.035330687,0.11670382,0.20327863,0.0,0.0,0.17375298,0.41277432,0.0,0.035694554,0.0,0.0
TNFSF13B,0.28548524,0.15366098,0.0,0.0,0.0,0.0,0.53016,0.0,0.0,0.0,1.0099057,0.0,0.0
ARHGEF7,0.0024917629,0.1737407,0.0,0.019776596,0.32899463,0.22522789,0.0,0.029030126,0.09153833,0.0,0.064481005,0.103187345,0.0
MCF2L,0.004326854,0.000100229634,0.07119373,0.06581442,0.0,0.0,0.0357021,0.0,0.0,0.0,0.0,0.0,0.15215081
CDC16,0.0,0.041474666,0.0,0.08341935,0.0,0.23959073,0.100844435,0.0039823474,0.0,0.027666692,0.07443284,0.50953525,0.07824983
RPPH1,0.0,0.22005095,0.034619283,0.0,0.0023734197,0.0,0.0,0.0,0.0,0.061254542,0.12024452,0.124575615,0.0021544488
METTL3,0.040227085,0.08025762,0.24776833,0.10981488,0.0,0.0,0.10395987,0.08030913,0.11309501,0.2902641,0.015955145,0.0,0.02470672
CMTM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017146874,0.0,0.0,1.1226034
DHRS4,0.0,0.044787813,0.15331881,0.0,0.25922033,0.048555546,0.088307776,0.12958188,0.0,0.0,0.19567971,0.1038696,0.044951037
PSME1,0.07631579,0.0,0.21942712,0.2773326,0.089566685,0.23539485,0.15452461,0.46197966,0.32045662,0.40952453,0.2589522,0.11581286,0.010537334
RP11-468E2.4,0.21411481,0.022777533,0.10857562,0.09000942,0.0,0.0,0.12573257,0.10762634,0.10798133,0.0,0.0601393,0.0,0.0
IRF9,0.30677113,0.027955467,0.12166495,0.26559365,0.23792522,0.4943701,0.090086885,0.17042716,0.18550853,0.1617011,0.030070208,0.0,0.0
CHMP4A,0.020699106,0.0331904,0.31554925,0.27127364,0.24526016,0.27506572,0.19570461,0.24363689,0.34607473,0.39798546,0.24341111,0.18643121,0.0
MDP1,0.0,0.1352076,0.2407191,0.0,0.0,0.0,0.18817203,0.19992454,0.032427628,0.009294911,0.1832993,0.09308068,0.029847695
GMPR2,0.33485147,0.09902909,0.08021393,0.07327828,0.23029965,0.3723325,0.16153087,0.07682627,0.3083542,0.08586735,0.15479313,0.0,0.02430362
TINF2,0.28423092,0.04699426,0.2861497,0.25608772,0.19275284,0.16992496,0.08597467,0.30857837,0.11090277,0.10953882,0.20170084,0.038641922,0.055542022
CIDEB,0.0,0.23767301,0.046492994,0.016848829,0.0,0.113421805,0.12309286,0.050809953,0.0,0.2518582,0.13393298,0.068786964,0.0
LTB4R,0.0,0.15845269,0.084067196,0.0,0.07415293,0.0,0.0,0.086667426,0.0,0.03892889,0.5334894,0.18633845,0.0037787973
GZMH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7963133,0.0,1.0456879,0.0,0.0,0.0
GZMB,0.043685097,0.06634752,0.0,0.0,0.020572558,0.011275493,0.0014399397,2.871812,0.0,0.052003242,0.0,0.0,0.05710773
SCFD1,0.0,0.095297486,0.2479179,0.1532909,0.13451864,0.63612115,0.1261281,0.06539428,0.0,0.0,0.0015577814,0.28375545,0.001723584
AP4S1,0.0,0.065930456,0.14604697,0.098863356,0.0,0.053924553,0.07616439,0.1439359,0.0,0.105113335,0.0077727186,0.0,0.0
EAPP,0.17336977,0.0,0.105669394,0.23591372,0.040197946,0.4683811,0.19322395,0.3012433,0.38824877,0.111579545,0.06356836,0.21158169,0.0
PPP2R3C,0.0,0.19583356,0.114200145,0.0,0.04781246,0.0,0.41343343,0.23088345,0.0,0.10280119,0.0,0.61669606,0.0
FBXO33,0.0,0.0,0.11137395,0.06433346,0.14744757,0.0,0.08776602,0.036127876,0.19076793,0.17335995,0.0075121387,0.13127989,0.0002507722
FKBP3,0.0,0.27067444,0.30232522,0.15065132,0.19020341,0.39413843,0.11732387,0.21808599,0.21270247,0.2313382,0.0,0.0,0.0106733665
MIS18BP1,0.10795477,0.08655757,0.0,0.10624405,0.43375188,0.16385697,0.33773825,0.1033725,0.18139216,0.069973364,0.10204088,0.0,0.0
NEMF,0.19047591,0.057402868,0.42864463,0.1512053,0.54930395,0.30120784,0.034282196,0.039291244,0.0,0.10112785,0.0,0.26910743,0.0
ARF6,0.1428514,0.060164534,0.28829724,0.2985249,0.25786582,0.28679827,0.20876953,0.27811316,0.30754188,0.3784664,0.26210693,0.11406786,0.0
C14orf166,0.09353463,0.06398947,0.33719215,0.18869108,0.26212895,0.30371833,0.17060639,0.13227893,0.3957112,0.19674215,0.1884294,0.30688888,0.03158971
PTGDR,0.024627354,0.0,0.0,0.0,0.0,0.30671456,0.0,1.102074,0.0,0.5018788,0.0,0.0,0.09427391
PSMC6,0.2704013,0.1409198,0.0,0.17187203,0.09624213,0.1911416,0.13568638,0.21489193,0.3247098,0.017653437,0.0,0.17401688,0.057114717
CGRRF1,0.13214886,0.0,0.3447259,0.0,0.2477385,0.04000037,0.08372045,0.061643098,0.15960641,0.10123395,0.0,0.0,0.038084324
MAPK1IP1L,0.0,0.083827436,0.37095398,0.20556252,0.096226774,0.112012506,0.2930726,0.22167149,0.26654115,0.19969656,0.050928596,0.061297018,0.04136747
LGALS3,0.041993704,0.10548675,0.0,0.0,0.0,0.116060026,0.4548128,0.0,0.11424342,0.16409925,1.222982,0.0,0.023161042
RP11-349A22.5,0.17057882,0.062013756,0.26064956,0.1247825,0.05658758,0.23804376,0.093392774,0.040906448,0.038258377,0.0,0.09816893,0.506365,0.06425778
ARID4A,0.11960234,0.060715947,8.958399e-05,0.21206655,0.026680188,0.21663024,0.1186795,0.03105752,0.115686215,0.1631542,0.04796145,0.7268326,0.0
JKAMP,0.218635,0.1022205,0.045086317,0.039574586,0.0,0.06983949,0.38329712,0.061405182,0.110776454,0.041557837,0.0,0.18904467,0.032201845
MNAT1,0.0,0.0047033457,0.20476636,0.09410519,0.040225416,0.24966739,0.027840927,0.31746432,0.0,0.0,0.036693055,0.2315425,0.0
CTD-2302E22.4,0.014292885,0.011233035,0.0,0.0,0.0,0.08328653,0.0,0.03223563,0.015667671,0.0,0.0060100653,0.0,0.0
ATP6V1D,0.02916355,0.013301298,0.11596844,0.10684725,0.07362193,0.0,0.26197147,0.2750702,0.46394202,0.12421787,0.14490694,0.0,0.15978548
EIF2S1,0.07163282,0.030157352,0.16999708,0.11119078,0.16790797,0.1902225,0.27755275,0.1551591,0.30359957,0.15840402,0.0327881,0.13001765,0.0
ARG2,0.0,0.0,0.0,0.015951442,0.0,0.0,0.1321778,0.0,0.0,0.08436834,0.0,0.0,0.3263375
VTI1B,0.019088496,0.10197032,0.24074967,0.103016876,0.074784875,0.46013752,0.26399547,0.2882978,0.17889343,0.09496098,0.20337592,0.0,0.082165286
RAD51B,0.0,0.0,0.0,0.01813113,0.08467558,0.34199357,0.05224536,0.0010005048,0.23270899,0.0,0.0,0.0,0.0
DCAF5,0.07383686,0.064709194,0.0,0.03747564,0.0,0.41655862,0.07608966,0.078513235,0.36086255,0.20361511,0.03585028,0.0,0.0
ERH,0.14703526,0.0,0.30719444,0.23747084,0.24112031,0.10759342,0.16013555,0.28696492,0.4510555,0.23171175,0.18630223,0.37787658,0.0
SRSF5,0.054428577,0.0,0.5115789,0.38097203,0.12350853,0.2681057,0.095968336,0.06817902,0.3433771,0.2563232,0.13753453,0.1711596,0.0
PCNX,0.04228193,0.0,0.43615633,0.0,0.0,0.0,0.06069693,0.0,0.004632936,0.3598453,0.03497988,0.0,0.004283865
RBM25,0.08618658,0.014960028,0.20108037,0.23249407,0.16185579,0.53298223,0.15789685,0.06182214,0.19326456,0.1954696,0.12840621,0.30245778,0.0
NUMB,0.07773633,0.09890864,0.13035902,0.28062266,0.06739306,0.0,0.20617539,0.024794785,0.08591025,0.10637659,0.33243093,0.17323148,0.026140118
LIN52,0.0,0.1605414,0.07934022,0.0,0.07176877,0.0,0.04864164,0.12417553,0.0826648,0.0792362,0.0,0.0,0.0
NPC2,0.025810158,0.016983932,0.10684227,0.2177894,0.12413263,0.0,0.653872,0.053678367,0.11099086,0.08173025,1.08023,0.022462688,0.066752635
ISCA2,0.32298973,0.06883736,0.17067355,0.057004128,0.1949636,0.0,0.03639652,0.083456114,0.36103347,0.026042597,0.093727626,0.20957421,0.0
DLST,0.011966266,0.08567004,0.38656962,0.029597996,0.097713925,0.04165903,0.1379454,0.2809576,0.0,0.0,0.0,0.15665218,0.0
RPS6KL1,0.0,0.0,0.008249824,0.0,0.08452226,0.0,0.0,0.028942566,0.0,0.0,0.0,0.12812215,0.0
RP11-950C14.3,0.0,0.0,0.019227343,0.018399857,0.0,0.0,0.0,0.0,0.044802476,0.0,0.0,0.085221335,0.0022392012
C14orf1,0.0,0.14293604,0.4643424,0.13148203,0.0,0.13843735,0.0,0.2961932,0.272864,0.10666271,0.010876145,0.1625701,0.00772783
RP11-488C13.5,0.0,0.07070568,0.083334476,0.06182545,0.11869402,0.0,0.0,0.03133712,0.06761781,0.040236678,0.058897786,0.0,0.0
GSTZ1,0.05887158,0.19222777,0.20220967,0.07232638,0.08108605,0.0,0.34034288,0.0,0.0,0.07754317,0.07507955,0.0,0.0
AHSA1,0.077315055,0.09762287,0.28522846,0.017664168,0.2450023,0.2815738,0.13431902,0.35351607,0.07575614,0.19913232,0.0027379687,0.33320302,0.052569434
SNW1,0.0,0.110198766,0.22337113,0.23604582,0.056622397,0.28463134,0.24522139,0.14534985,0.12357124,0.15685302,0.09029657,0.45322382,0.0
SEL1L,0.17540729,0.0,0.15244648,0.023527458,0.0,0.0,0.02822119,0.23742127,0.18177399,0.0,0.09521733,0.0,0.11196397
SPATA7,0.0,0.023296138,0.03691839,0.0,0.023239547,0.018597648,0.04667274,0.0,0.076243706,0.0,0.0,0.0032424957,0.0031005798
TTC8,0.006069573,0.06796657,0.0,0.0,0.07032252,0.0,0.0023406602,0.03361513,0.0,0.0,0.012015441,0.010294416,0.0
TRIP11,0.060381908,0.0,0.0003411873,0.0,0.18359545,0.74475414,0.043149717,0.0,0.15959795,0.0,0.042889196,0.0,0.02738988
ATXN3,0.0,0.0,0.049296826,0.18627656,0.0386193,0.0,0.22777829,0.03343966,0.40165973,0.027596679,0.060361356,0.28870285,0.012670905
IFI27,0.0,0.09360877,0.0,0.0,0.0,0.0,0.12223382,0.0,0.8106581,0.05833601,0.009932957,0.0,0.0
DICER1,0.068579726,0.11610128,0.2121718,0.027829818,0.0,0.11582858,0.13859046,0.18714307,0.0,0.0,0.23677218,0.0,0.0
TCL1B,0.0,0.0,0.0,0.27046102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045159847,0.0
TCL1A,0.0,0.016669516,0.0,2.448445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010920324
RP11-164H13.1,0.0,0.005182733,0.0,0.72167045,0.019035723,0.0,0.0,0.0,0.016252207,0.0,0.0,0.0,0.0018002181
HSP90AA1,0.047022138,0.008938627,0.29803082,0.27637637,0.1355361,0.42183545,0.07850985,0.3661323,0.42043963,0.47438207,0.14222266,0.23849116,0.041761324
ANKRD9,0.0,0.019550284,0.0,0.0,0.0,0.0,0.056559872,0.0,0.0,0.028180147,0.008887182,0.08038367,0.633268
CDC42BPB,0.06311274,0.059068825,0.031011969,0.10395271,0.075574756,0.0,0.0,0.0,0.0,0.008375427,0.0,0.0,0.13933082
TNFAIP2,0.0,0.27662325,0.0,0.0,0.0,0.0,0.30364117,0.0,0.0,0.0,0.8419789,0.0,0.0
EIF5,0.040854756,0.06037156,0.19312863,0.25273678,0.448856,0.23809269,0.25134787,0.27960554,0.3026771,0.35160616,0.26923016,0.17029572,0.0
TRMT61A,0.0,0.03356026,0.039811753,0.0588276,0.14502303,0.19686149,0.19748887,0.11865401,0.031109747,0.14143817,0.0,0.0,0.0
BAG5,0.0,0.06018624,0.08384361,0.0229277,0.0,0.14141935,0.16909996,0.051525176,0.0,0.2138485,0.0,0.33765724,0.0
SIVA1,0.11657384,0.020927623,0.39672032,0.0457882,0.0,0.13960186,0.2619272,0.12123272,0.33315402,0.2470046,0.23078886,0.30259436,0.0
PLD4,0.0,0.65815383,0.0,0.5921068,0.71292204,0.0,0.3188033,0.0,0.0,0.0,0.0,0.0,0.0
C14orf80,0.0,0.12193138,0.0,0.0,0.0,0.0,0.13757889,0.21185693,0.26304898,0.1126667,0.059438627,0.09586488,0.0
AL928768.3,0.0,0.0,0.0,0.0,1.6392853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047593813
KIAA0125,0.0,0.0,0.0,0.95466125,1.1776233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03120676
UBE3A,0.038916048,0.047489684,0.005741636,0.15982598,0.10902615,0.39606664,0.020711392,0.13773336,0.3676207,0.0,0.07710953,0.06505893,0.017149448
